track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
5PZ2cqh9Yem2g6cTSOLllz,Three Days Grace,One-X,Pain,68,202973,False,0.416,0.741,7,-4.001,1,0.0335,0.00804,0.0,0.273,0.286,160.515,4,metal
3Kj2M9gRU1Lwf5eiNjBtBp,Bloodywood,Rakshak,Gaddaar,52,284571,True,0.549,0.989,11,-3.962,0,0.194,0.00872,0.0,0.0831,0.209,104.992,4,metal
6V4k01Xr3HsVrfqUyQSIqt,Lamb of God,Omens,Ditch,57,217606,True,0.506,0.959,0,-4.853,1,0.0966,0.000392,0.339,0.481,0.434,149.842,4,metal
4wHktoSf6C0C0fAO8IIWqs,Linkin Park,Meteora (Bonus Edition),Hit the Floor,58,164213,False,0.74,0.959,9,-3.692,1,0.193,0.0629,0.0,0.0444,0.878,150.007,4,metal
7tvuLLroI0n6uYBWuFig5d,TOOL,Lateralus,Lateralus,63,562706,False,0.387,0.677,0,-8.399,1,0.084,0.00108,0.871,0.101,0.371,172.812,3,metal
4dVbhS6OiYvFikshyaQaCN,Foo Fighters,The Colour And The Shape,My Hero,76,260026,False,0.398,0.927,9,-4.212,1,0.0567,6.2e-05,0.000177,0.0575,0.311,77.106,4,metal
76Je5Wklky23mVoxiRszcN,Foo Fighters,Wasting Light,Walk,70,255960,False,0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,4,metal
72hcFp4tYkd3dbNA9dZ3Pv,Bon Jovi,New Jersey (Deluxe Edition),Bad Medicine,70,316706,False,0.555,0.973,9,-3.804,1,0.035,0.048,0.0,0.0853,0.805,118.642,4,metal
6XimI1O15wpfwUdrCnlrxo,Bullet For My Valentine,The Poison,All These Things I Hate (Revolve Around Me),57,225440,False,0.495,0.869,6,-3.48,0,0.0462,0.0306,0.0,0.279,0.522,94.012,3,metal
2AxCeJ6PSsBYiTckM0HLY7,Jimi Hendrix,,Voodoo Child (Slight Return),68,313373,False,0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,4,metal
769cLRTw2y6KRdkFWFkxtu,Pantera,Cowboys from Hell,Domination,65,305293,True,0.372,0.888,2,-5.88,1,0.0943,0.000211,0.00442,0.115,0.555,141.374,4,metal
0WHtcCpZnoyFlQg3Mf2cdN,Ghost,,Spillways,72,196946,False,0.575,0.868,5,-5.004,0,0.0319,0.000207,0.00294,0.0584,0.804,128.069,4,metal
6QDbGdbJ57Mtkflsg42WV5,Van Halen,1984 (Remastered),Hot for Teacher - 2015 Remaster,71,282746,False,0.552,0.947,2,-4.671,1,0.15,0.000652,0.00025,0.0637,0.465,127.631,4,metal
0xrkyEMkG4dVa5OMLQZOX8,Rammstein,Sehnsucht,Engel,70,264266,False,0.637,0.658,2,-5.775,1,0.0291,0.00918,0.00229,0.295,0.328,96.072,4,metal
326CApbERCzytu8gmUC3Hb,Dead By Sunrise,Out Of Ashes,Too Late,52,179760,False,0.407,0.875,9,-4.841,0,0.0433,0.0234,0.0,0.144,0.483,164.926,4,metal
0DkmhHO4yyqCJFjosmmWPU,Avenged Sevenfold,Avenged Sevenfold,Almost Easy,64,234093,False,0.378,0.959,6,-4.615,1,0.062,3.56e-05,0.000138,0.102,0.338,174.932,4,metal
0uppYCG86ajpV2hSR3dJJ0,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Edition),Give It Away,73,282906,False,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,4,metal
641epaxGPCWU6j2SIdQ6v7,ÖTENAZİ;Mavi,OTENAZI FASHION,OTENAZI FASHION,40,158568,True,0.94,0.581,2,-12.619,1,0.4,0.0442,0.0,0.372,0.662,116.969,4,metal
2aIB1CdRRG7YLBu9hNw9nR,Marilyn Manson,Antichrist Superstar,The Beautiful People,73,218826,True,0.621,0.834,10,-10.068,0,0.0557,0.000779,0.456,0.0611,0.937,143.973,4,metal
4bCOAuhvjsxbVBM5MM8oik,Nickelback,Here and Now (Audio Only Version),When We Stand Together,67,190786,False,0.446,0.9,10,-3.541,0,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,4,metal
6wt8KAK3PEPAixC4aqlHNt,Miracle Of Sound,,Valhalla Calling,60,222539,False,0.561,0.611,11,-10.674,0,0.0258,0.428,0.000392,0.0957,0.668,76.04,4,metal
1KCAEG6JcsTzi8ddZzs0nk,Bullet For My Valentine,Venom (Deluxe Edition),You Want a Battle? (Here's a War),62,254613,False,0.295,0.98,2,-4.075,0,0.0854,3.21e-05,0.0,0.359,0.283,134.335,4,metal
1BrgjqSg9du0lj3TUMLluL,Sabaton,Heroes,To Hell and Back,69,206546,False,0.536,0.849,0,-4.702,1,0.0616,0.00318,0.00197,0.104,0.305,127.002,4,metal
1wsRitfRRtWyEapl0q22o8,Rage Against The Machine,,Guerrilla Radio,71,206200,True,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,4,metal
4N4rKm6cAmSYQwuKV71YmS,Oficina G3,Cego,Cego,40,195428,False,0.299,0.968,2,-3.291,1,0.121,0.00165,0.000498,0.306,0.299,104.882,3,metal
36xBFaVGjqm7le8CTHytUj,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,Parasite Eve,65,291812,True,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,4,metal
6jzcEtCzGYnslrheybOMoc,Oficina G3,Retrato,Retrato,40,333250,False,0.498,0.768,2,-5.634,0,0.0317,0.00625,0.00152,0.647,0.148,139.964,4,metal
3r23r7Ad7eXi0xKcBYd506,Rev Theory,Halloween Metal Nights,Hell Yeah,0,247613,False,0.355,0.982,3,-3.408,0,0.107,0.00011,3.54e-06,0.0212,0.398,167.889,4,metal
0f7TvXMUKeDDMyVjcGFqFm,Oficina G3,Humanos,Até Quando?,40,214645,False,0.478,0.869,10,-5.228,1,0.0591,0.000679,0.0796,0.714,0.506,182.013,4,metal
4RMURwDMQR8ppYYnR0Jdiz,Sumo,Divididos Por La Felicidad,Debede,43,172253,False,0.704,0.773,4,-7.454,0,0.119,0.0238,9.82e-05,0.0868,0.791,114.714,4,metal
6LssIlr2Gax7Rl3a8v8mDj,El Soldado;Sergio Dawi,,Veneno Sabor Miel,42,297746,False,0.699,0.571,6,-7.792,1,0.0289,0.216,0.0033,0.0548,0.827,117.143,4,metal
2xKmP9tHPW0qgqDTjvIFnU,White Lion,Nordic Metal,Broken Heart,0,248333,False,0.477,0.85,11,-6.782,0,0.0455,0.00673,0.0,0.218,0.383,126.311,4,metal
3mh3uLBvd7sOYnu15zxM91,Hermetica,Acido Argentino,Atravesando Todo Limite,40,240933,False,0.451,0.839,11,-8.944,0,0.0703,0.0207,5.34e-06,0.182,0.512,120.648,4,metal
39N6Q3T7zbEJMKgaoxIGc0,CKY,Post-Millennial Noise,A#1 Roller Rager,0,230760,False,0.487,0.964,9,-4.721,1,0.057,1.29e-05,0.00828,0.106,0.71,119.989,4,metal
0MwitR6EAeWqA5tWL4uFvK,Oficina G3,Histórias e Bicicletas,Diz,40,339707,False,0.553,0.917,8,-3.438,1,0.135,0.00204,0.00011,0.309,0.468,92.503,4,metal
2aZrppfOAxTAGoTAQPBCf4,GALNERYUS,TVアニメ「HUNTERxHUNTER」 キャラクターソング集 ~天空闘技場編~,HUNTING FOR YOUR DREAM (TVサイズ),54,80960,False,0.386,0.928,11,-3.774,1,0.0741,0.0165,0.0,0.333,0.922,176.004,4,metal
4FEr6dIdH6EqLKR0jB560J,Deftones,Koi No Yokan,Rosemary,73,413346,False,0.285,0.613,5,-6.412,1,0.0421,0.0185,0.1,0.114,0.0772,126.628,4,metal
69j0KoPJuwpnbGWrfn7Yll,Kid Rock;Sheryl Crow,Cocky,Picture (feat. Sheryl Crow),69,298960,False,0.692,0.496,7,-7.332,1,0.0241,0.172,6.42e-06,0.107,0.376,97.945,4,metal
3EqkflivbF639pZxjyl7JN,Sinizter;Pharmacist;Ghostface Playa,BLOODLINE,BLOODLINE,50,115200,True,0.698,0.977,9,-1.56,1,0.0822,0.0333,0.00201,0.0627,0.619,149.954,4,metal
5AMWj2Dc7oNb4qCHb5cOad,Linkin Park,Minutes to Midnight,Valentine's Day,45,196813,False,0.654,0.66,5,-5.594,1,0.0283,0.0252,0.0371,0.278,0.412,108.039,4,metal
0mJUxFpEI1eAOIIfnNoZ4G,Cradle Of Filth,Lovecraft & Witch Hearts,Hallowed Be Thy Name,51,430733,False,0.428,0.972,2,-1.998,0,0.0666,7.16e-05,0.0736,0.0787,0.225,118.306,4,metal
0FLBNqc5oAiTt4J2e3fe3y,Puddle Of Mudd,Come Clean,Blurry,65,303920,False,0.432,0.936,3,-4.537,0,0.0562,0.00691,0.0,0.14,0.499,157.469,4,metal
6CgFrA9qNPFMlnL40LQ8qJ,Clonnex,,Dripoholic,54,121678,,0.564,,2,-7.2,1,0.0578,0.0267,0.0,0.767,0.158,142.999,3,metal
4CvQVmA1wVX4gKOJ7aQOZQ,Guns N' Roses,Greatest Hits,Since I Don't Have You,41,259266,False,0.256,0.579,6,-8.146,1,0.046,0.489,0.000226,0.117,0.254,70.968,4,metal
1rIe54Dy1FYOZl3bQ0FQeN,Nightmare,the WORLD Ruler,アルミナ,50,305840,False,0.371,0.843,10,-4.447,0,0.0492,0.0322,0.0,0.158,0.599,184.78,3,metal
07ceEXOyS7ghQkyCOycXwP,Killswitch Engage,As Daylight Dies (Special Edition),This Fire,61,189666,False,0.447,0.993,7,-3.022,1,0.111,1.56e-05,0.027,0.474,0.108,140.018,4,metal
7ox7vxy21ttBt1o7xIp1Si,Lamb of God,Resolution,Ghost Walking,55,270693,False,0.511,0.992,1,-3.359,1,0.163,0.000328,1.55e-05,0.299,0.35,129.921,5,metal
2cJDsHTLgDQvf5G73RCNX5,Creed,Father's Day 2020,With Arms Wide Open,56,278440,False,0.415,0.533,0,-8.445,1,0.0308,0.0037,0.000732,0.176,0.126,138.929,4,metal
3aZQQWGNShP6IzzaprPlFX,Linkin Park,LIVING THINGS,LIES GREED MISERY,52,146493,False,0.545,0.962,7,-4.552,1,0.14,0.0133,0.0,0.059,0.539,160.017,4,metal
5uMTA9SIe0sE4dnHHSHaYz,System Of A Down,Hypnotize,Vicinity Of Obscenity,65,171800,False,0.546,0.957,1,-3.189,1,0.164,0.0533,3.37e-06,0.683,0.514,109.775,4,metal
1mB7dCUM7sPyNab6R43nlj,Falling In Reverse,The Drug In Me Is You,The Drug In Me Is You,72,218786,True,0.548,0.855,3,-3.266,1,0.151,0.0149,0.0,0.127,0.644,145.133,4,metal
4QJLKU75Rg4558f4LbDBRi,Nickelback,Dark Horse,If Today Was Your Last Day,68,249066,False,0.485,0.911,3,-5.749,1,0.0355,8.67e-05,0.0,0.092,0.568,89.956,4,metal
4Y2bR875LdPq9JILrY2FSw,Bad Wolves,Zombie EP,Zombie (Acoustic),55,259253,False,0.499,0.494,2,-6.069,0,0.0264,0.0646,0.0,0.182,0.129,77.011,4,metal
0BRHnOFm6sjxN1i9LJrUDu,Good Charlotte,The Young and The Hopeless,The Anthem,74,175093,False,0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751,4,metal
4vAHXnJ5YWLq5hbIVzZS1h,System Of A Down,System Of A Down,Spiders,68,215440,False,0.46,0.54,5,-5.132,1,0.0381,0.0324,0.0168,0.326,0.0506,137.855,4,metal
5KTBaWu8IOczQ0sPWzZ7MY,Rammstein,Zeit,Dicke Titten,75,218593,False,0.63,0.823,6,-4.857,1,0.0496,0.0205,0.00458,0.0377,0.565,117.048,4,metal
06Zz2l7cVTCTgCNDe1bnEF,Bon Jovi,Have A Nice Day,Have A Nice Day,64,229106,False,0.5,0.899,4,-4.066,1,0.0736,4.84e-05,0.000198,0.0794,0.566,130.06,4,metal
4OMgqSsMbVhPCFnivcNAqh,Black Sabbath,The Dio Years (Bonus Track Version),Heaven and Hell - 2007 Remaster,32,418973,False,0.311,0.694,3,-8.203,0,0.0308,0.0115,0.0379,0.15,0.321,87.807,4,metal
2tAeN2TKlQLOoSPXtARzBV,Van Halen,Van Halen (Remastered),Eruption - 2015 Remaster,65,102080,False,0.225,0.689,8,-9.12,1,0.0555,0.469,0.813,0.337,0.5,93.798,4,metal
2ov8L95QD25TLpZAZPYWXL,Ozzy Osbourne,Blizzard Of Ozz (40th Anniversary Expanded Edition),Mr. Crowley,66,302647,False,0.307,0.748,2,-6.514,0,0.0568,0.212,0.000153,0.368,0.347,108.227,4,metal
0ZLBD6hHGN9LYOtNlu2n8e,Bon Jovi,These Days,This Ain't A Love Song,64,306240,False,0.348,0.635,4,-6.836,1,0.0386,0.0932,0.0,0.126,0.144,87.974,3,metal
2iptAVf9jZerlywLwiGhak,Three Days Grace,Human,Fallen Angel,64,186146,False,0.453,0.911,2,-3.775,0,0.0382,0.00554,0.0,0.0627,0.218,137.011,4,metal
6txWz9UapYHVxEd7dDIHXT,Blind Melon,Blind Melon,No Rain,76,217106,False,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,4,metal
5TNhjanmvwvmjCz2WYwSAv,Ghost,Meliora (Deluxe Edition),Square Hammer,66,239293,False,0.53,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.747,129.983,4,metal
2XagrzqlBPCWczTtK5dtyr,Bloodywood,Rakshak,Aaj,48,300666,False,0.407,0.988,1,-2.543,0,0.191,0.023,1.54e-06,0.0994,0.177,179.97,4,metal
1W0YS64vF9qgMVLuN76aqg,Skillet,Rise (Deluxe Edition),Rise,61,260786,False,0.57,0.921,4,-3.892,0,0.0724,0.0127,0.0,0.818,0.381,87.938,4,metal
5OjCsHeByDYEGxMrb1z8KQ,Gojira,From Mars to Sirius,Flying Whales,61,464453,False,0.266,0.925,7,-3.75,0,0.0834,0.000233,0.0379,0.19,0.2,95.438,4,metal
7HjNOz8Y7H7uSySXuHNg1Y,Breaking Benjamin,Dark Before Dawn,Ashes of Eden,61,293640,False,0.241,0.534,3,-7.207,1,0.0321,0.0561,2.13e-06,0.103,0.277,159.974,4,metal
0tKjVEJlX3IZ5L1rEJc5hh,Bad English,Bad English,When I See You Smile,65,257440,False,0.495,0.609,7,-9.902,1,0.0339,0.42,0.0,0.187,0.33,135.671,4,metal
60fUDmIWuKhngaeBIVhqIV,Gojira,Magma,Stranded,65,269533,False,0.513,0.88,7,-4.69,0,0.0309,9.59e-05,0.00614,0.0824,0.495,92.358,4,metal
05RgAMGypEvqhNs5hPCbMS,Van Halen,1984 (Remastered),Panama - 2015 Remaster,74,210226,False,0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,4,metal
3o7TMr6RmIusYH7Kkg7ujR,Korn,See You On the Other Side,Coming Undone,75,199773,False,0.687,0.677,2,-4.172,1,0.0508,0.000643,0.000137,0.0564,0.545,75.052,4,metal
2SrVGpjv0mqCR6j9EZPSm2,Iron Maiden,Powerslave (2015 Remaster),2 Minutes to Midnight - 2015 Remaster,66,363586,False,0.446,0.97,9,-5.004,0,0.0508,0.00754,0.000275,0.199,0.595,94.233,4,metal
3WG3wFBe9NgkWB1mNGE6fJ,Thousand Foot Krutch,OXYGEN: INHALE,Untraveled Road,63,235689,False,0.593,0.85,11,-6.341,1,0.0411,0.000315,1.52e-06,0.067,0.467,125.027,4,metal
5gdg8veEXwC9qPnmXZN1x1,Issues,Emo Christmas 2022,"Merry Christmas, Happy Holidays",0,227973,False,0.607,0.919,1,-5.432,1,0.172,0.0275,0.0,0.225,0.469,109.993,4,metal
7DT6NuQBHmsSvA1RWuxoeX,Disidente,Y si tuviera disquera,Decidir,42,277533,False,0.368,0.872,5,-4.323,0,0.0318,0.00475,0.0,0.0877,0.558,168.035,4,metal
5IVA7WzOlWrmZh8EqZqMaw,Hatebreed,The Concrete Confessional,Looking Down the Barrel of Today,70,161626,True,0.486,0.986,1,-4.71,1,0.0818,0.000662,0.048,0.29,0.501,180.085,4,metal
0KNUb4xONAX9MaY6DdpUvn,Almafuerte,Mundo Guanaco,Sentir Indiano,39,239466,False,0.503,0.69,0,-6.43,1,0.0287,0.000443,0.0,0.224,0.451,89.032,4,metal
0shbXiYE9omMUTnGXvpZOi,Soulfly,Groove Metal Roots & Branches,Prophecy,0,215840,False,0.346,0.802,6,-5.584,1,0.0493,0.00012,0.23,0.265,0.145,134.781,4,metal
1wnBOpVpT01ndkg4EzroAs,Cadena Perpetua,Demasiada Intimidad,Algo Personal,41,185693,False,0.417,0.845,7,-5.421,1,0.111,0.0601,0.0,0.191,0.436,200.072,4,metal
1gPl1vIBXFwInMXHJ5Ug7Y,Oficina G3,Depois da Guerra,A Ele,40,280589,False,0.159,0.79,5,-4.829,0,0.0593,0.173,0.0,0.0986,0.149,173.385,3,metal
5Pcskq8iLMAGMuJP5DCHfa,Faith No More,The Real Thing (Deluxe Edition),From out of Nowhere,39,201133,False,0.276,0.989,0,-5.37,0,0.077,0.00102,0.006,0.264,0.0862,161.183,4,metal
5zM3ge7sOQE4vyjEjBzVL9,Almafuerte,,Toro y Pampa,39,211348,False,0.477,0.852,9,-4.108,1,0.0368,0.00337,0.0,0.159,0.374,127.218,4,metal
03QuZlIrO7RGx12G7T8enl,Malon,Nuevo Orden Mundial,Deshacer el Mundo,39,290920,False,0.523,0.948,2,-4.946,1,0.0499,0.000253,1.96e-05,0.1,0.474,144.029,4,metal
5ZnZ7ezEglEmQrKkNOtQEH,Skay Beilinson,A Través del Mar de los Sargazos,Síndrome del Trapecista,42,278706,False,0.587,0.819,7,-7.858,0,0.043,0.00192,0.223,0.0646,0.931,168.05,4,metal
13Mkm26hUhmdgjRjiPZ36o,STEELHEART,Steelheart,She's Gone,55,391560,False,0.401,0.497,0,-12.814,0,0.0362,0.00422,0.198,0.154,0.145,136.919,4,metal
4X6kRZnZM8mZPkeMUmn8G6,Artcell,Oniket Prantor,Aniket Prantor,28,980079,False,0.5,0.923,10,-5.892,1,0.0888,0.0374,0.00354,0.114,0.5,137.998,4,metal
5toE2GI4iMIpelQtzKNT9Q,Hollywood Undead,Five,Riot,26,227882,True,0.707,0.925,1,-3.067,1,0.0362,0.00215,3.66e-06,0.0617,0.584,110.013,4,metal
0hAIs32U2SmJcXymlcyF8h,Asking Alexandria,Asking Alexandria,Alone In A Room,64,245861,True,0.482,0.946,4,-3.23,0,0.0852,0.00251,0.0,0.0466,0.284,135.071,4,metal
1w2yLabkggvY64JilKWL73,Bloodywood,Machi Bhasad,Machi Bhasad,47,244555,False,0.547,0.925,10,-6.688,0,0.101,0.00535,2.93e-06,0.192,0.528,102.518,4,metal
40i81AcCCxiVEFUWElcjZC,Get Scared,Best Kind Of Mess,Sarcasm,69,198080,False,0.387,0.929,7,-4.825,0,0.161,0.00238,7.22e-06,0.314,0.591,180.359,4,metal
4JqgUZ4yZqjeEmgJNsuUjX,Linkin Park,LIVING THINGS,SKIN TO BONE,52,168346,False,0.471,0.977,9,-3.593,0,0.054,0.0435,0.0777,0.433,0.762,159.992,4,metal
0h20ZtzbQa7H9YzfYvV8pd,Armored Dawn,Tides,Tides,53,244808,False,0.444,0.97,10,-3.638,0,0.11,1.2e-05,0.211,0.171,0.235,170.014,4,metal
1BExV8JprNJLvLeDE9qdEW,Staind,Break the Cycle,It's Been Awhile,65,264706,True,0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,4,metal
1KTJmfwrk5pYqsi9mkY3nT,Bring Me The Horizon,That's The Spirit,True Friends,66,232320,False,0.419,0.938,7,-3.12,1,0.0837,0.000683,0.0,0.114,0.333,160.151,4,metal
0TN3CFZuYzAWQCV9N3pVPN,Opeth,Soldier of Fortune,Soldier of Fortune,52,208520,False,0.475,0.385,7,-8.675,0,0.0317,0.595,0.000267,0.131,0.183,134.368,4,metal
7MEHTWzEi3z7P2jEWAcdHZ,Slipknot,Slipknot (10th Anniversary Edition),Eyeless,66,236360,True,0.293,0.997,4,-4.364,0,0.217,0.000463,3.95e-05,0.415,0.13,100.348,4,metal
1yYE8EyuIV0rrvQ1bA2Fyf,Bring Me The Horizon,That's The Spirit,Happy Song,67,239386,True,0.295,0.924,5,-3.407,1,0.0678,4.02e-05,0.00462,0.377,0.219,171.941,4,metal
2W2eaLVKv9NObcLXlYRZZo,Slipknot,Slipknot (10th Anniversary Edition),Spit It Out,67,159773,True,0.331,0.946,7,-4.599,1,0.0775,0.0309,5.62e-06,0.254,0.534,139.965,4,metal
1UREw2MCfU0xwBzCAjxlUD,Papa Roach,Getting Away With Murder,Scars,67,208186,False,0.384,0.921,11,-3.334,1,0.055,0.0948,0.0,0.168,0.471,89.922,4,metal
5m5I3KcV83zf2p2qbsnr3y,Steve Vai,Passion And Warfare,For the Love of God,54,363333,False,0.152,0.842,9,-5.783,0,0.0418,0.00347,0.912,0.115,0.283,95.49,4,metal
4Y2bR875LdPq9JILrY2FSw,Bad Wolves,Zombie EP,Zombie (Acoustic),55,259253,False,0.499,0.494,2,-6.069,0,0.0264,0.0646,0.0,0.182,0.129,77.011,4,metal
3s53zBEi1ZU6dJj19eFOxW,Red Hot Chili Peppers,Tippa My Tongue,Tippa My Tongue,68,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,metal
0NHBt8bp6tloebOWV3U3fN,Scorpions,Face The Heat,Under The Same Sun,56,293733,False,0.377,0.84,2,-6.022,1,0.1,0.0128,2.71e-05,0.102,0.311,150.349,4,metal
27Nkg5NHILTJUcCyBkvVHt,I Prevail,TRUE POWER,Deep End,62,206142,True,0.53,0.729,4,-6.393,1,0.0338,0.00275,9.02e-06,0.471,0.261,119.981,4,metal
6lzmirX8hoaDFy7vrojXJN,Skillet,Unleashed,Out of Hell,49,214173,False,0.505,0.994,11,-2.189,0,0.114,0.000357,0.0,0.0718,0.36,152.078,4,metal
1ndGB6rvxKYN9seCYO1dTF,Red Hot Chili Peppers,By the Way (Deluxe Edition),The Zephyr Song,71,231933,False,0.725,0.803,2,-4.083,1,0.0337,0.013,3.66e-05,0.0891,0.403,117.391,4,metal
5ohfpKB5tt275f4Y4lQ9F7,Slayer,,Angel Of Death,60,291773,False,0.326,0.995,1,-4.38,1,0.147,9.41e-05,0.386,0.145,0.092,105.459,4,metal
56k2ztFw7hQRzDeoe80pJo,Ghost,Seven Inches Of Satanic Panic,Kiss The Go-Goat,71,195693,False,0.469,0.851,10,-4.147,1,0.0547,0.000213,7.86e-06,0.154,0.549,130.053,4,metal
3U9gogDStAfWxSm91PJuxb,Slayer,South Of Heaven,South Of Heaven,64,298533,True,0.31,0.991,5,-3.769,0,0.316,0.000132,0.085,0.0969,0.0395,140.071,4,metal
5A1wvkGE6tOyrIOhjQ9bjy,Zyrtck;Radical;Mothz,MOVIMENTO,3 CAP,40,184947,True,0.769,0.847,3,-1.798,1,0.201,0.476,0.0,0.193,0.865,160.058,4,metal
22GEETI4LXhhePCO71PyEv,Godsmack,When Legends Rise,Bulletproof,59,177048,False,0.362,0.915,5,-3.244,0,0.181,0.000181,0.0,0.166,0.603,162.226,4,metal
2calJdlU1JseiOf7c5jXwP,Lamb of God,Omens,Omens,55,227899,True,0.465,0.986,2,-5.551,1,0.0803,0.00024,0.102,0.37,0.261,95.518,4,metal
2T2vudIHfVMA5ychWTU3KA,Children Of Bodom,Are You Dead Yet?,Are You Dead Yet?,62,234880,False,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009,4,metal
0LiSHhC2Ekg9KCsWCu9nK9,DEHA INC.,01000001 01011010 01010010 01000001 00001010,01000001 01011010 01010010 01000001 00001010,40,140218,True,0.662,0.525,1,-11.275,1,0.167,0.0216,0.0347,0.136,0.395,125.175,4,metal
76jqYRytkvCM1ByVYBs3NS,Malt,Kendi Adını Taşıyan İlk Albüm,Gol,40,190821,False,0.519,0.849,5,-5.102,0,0.0362,0.00115,0.000355,0.0989,0.743,150.077,4,metal
1r3PWB1ZzxrPsIj2DNoa10,Five Finger Death Punch,Welcome To The Circus,Welcome To The Circus,63,256741,True,0.489,0.987,11,-4.57,0,0.0806,7.62e-05,0.0,0.788,0.297,139.982,4,metal
6FhB5ZyT4JsIJ0ozDlXCIp,My Darkest Days,Sick And Twisted Affair (Deluxe Edition),Save Yourself,63,221160,False,0.503,0.921,8,-5.907,0,0.106,0.00093,2.75e-06,0.26,0.359,121.983,4,metal
3vGZBBwlr55gGCW7zK3wxp,Carajo,,El Error,39,216800,False,0.478,0.977,8,-3.954,1,0.0919,0.00555,1.86e-06,0.202,0.407,149.911,4,metal
5HaGVvE3t9r7aWig5KSmwA,Almafuerte,Mundo Guanaco,Desencuentro,39,136893,False,0.388,0.86,1,-7.221,1,0.0781,8.61e-05,0.0,0.088,0.535,145.323,4,metal
2pHU8MnJRkDOLqQBgoyOE5,Skay Beilinson,Talismán,Flores Secas,42,231800,False,0.614,0.839,9,-6.931,1,0.0412,0.0027,0.000107,0.0942,0.5,149.995,4,metal
3BIDLsbt2mhciopVG1tuBw,Oficina G3,Depois da Guerra,Eu Sou,39,352432,False,0.359,0.924,8,-4.096,1,0.0719,0.000377,5.96e-06,0.0982,0.422,199.91,4,metal
3xU7xAOD1x6ZHYF3Cd1KNb,Oficina G3,Depois da Guerra,Meus Passos,39,303020,False,0.521,0.941,8,-4.4,1,0.0936,0.000203,0.00112,0.333,0.251,104.9,4,metal
7IAyAjkIEq2gtIHpeTWptI,Skindred,,Set It Off,0,183760,False,0.583,0.915,0,-4.007,1,0.0811,0.00214,0.0,0.395,0.88,172.097,4,metal
0t0MLcNjs7sM3K6teTLpFv,Tonic,Fiesta temática 90s,Open Up Your Eyes,0,221293,False,0.405,0.89,7,-5.857,1,0.0513,0.0047,5.8e-05,0.0931,0.286,98.765,4,metal
0MoCAi2bKmgWIzJ6A53jml,Tonic,Fiesta temática 90s,You Wanted More,0,233800,False,0.336,0.949,2,-4.736,1,0.105,0.000174,0.0,0.237,0.597,182.62,4,metal
6ktfvSd9cnC9ZQv7bnif1B,Hermetica,Victimas del Vaciamiento,Buscando Razón,39,221200,False,0.465,0.708,2,-10.568,1,0.0286,0.000239,7.57e-06,0.0872,0.685,97.28,4,metal
3JnXLE2aYxWDPk1OoFHieV,Oficina G3,Depois da Guerra,Depois da Guerra,39,294057,False,0.521,0.958,8,-3.866,0,0.115,0.000192,4.23e-06,0.0884,0.253,114.967,4,metal
5Fa7z8XzhlGzFdARu6dd5S,Sumo,After Chabon,Banderitas y Globos,43,178386,False,0.439,0.908,2,-8.182,1,0.0408,0.0501,0.631,0.448,0.649,183.254,4,metal
4wyxBb3LEuEKPO5Huxwc9R,Kyuss,Metal,Green Machine,0,217906,False,0.497,0.947,0,-8.802,1,0.0391,8.21e-05,0.000693,0.118,0.588,90.371,4,metal
5nUVK7uNLlaj5AroBKBrXg,Soulfly,Post-Millennial Noise,Downstroy,0,264986,False,0.382,0.899,6,-5.538,1,0.078,0.00211,0.133,0.091,0.505,149.178,4,metal
0vH3ZghvyoUSZmMNL1dTls,Skindred,,Set It Off,0,183760,False,0.583,0.915,0,-4.007,1,0.0811,0.00214,0.0,0.395,0.88,172.097,4,metal
0vjTp23Jg2cAZSq9x5GlxK,Transmetal,El Llamado de la Hembra,El Infierno de Dante,38,275435,False,0.201,0.965,10,-9.374,0,0.0565,0.00239,0.339,0.312,0.114,78.437,4,metal
2vzKE1T2CdCs3yb6LjuJIE,Skindred,Post-Millennial Noise,World Domination,0,143600,False,0.56,0.912,10,-5.125,0,0.0648,5.24e-05,0.0869,0.163,0.391,102.055,4,metal
